CustomerID,Recency,Frequency,Monetary,Cluster
12410,2.1645786257169286,-0.2951776193616089,-0.1508607487627608,1
12412,-0.1753595931436572,-0.1652587361645046,-0.091473117384829,0
12413,-0.2553574809679507,-0.1652587361645046,-0.1436514208940538,0
12414,1.2446029157375529,-0.1652587361645046,-0.165433007595108,1
12415,-0.6853461280235285,2.173281161383372,13.67577749493388,2
12417,-0.8953405835622991,0.6142545630181209,0.1781359323316998,0
12418,0.204630374021737,-0.4250965025587132,-0.1536155868784085,0
12420,-0.2853566889020608,-0.4250965025587132,-0.1612055832867323,0
12421,-0.7653440158478221,-0.0353398529674004,-0.1382040763534559,0
12422,0.0346348623951132,-0.1652587361645046,-0.1385914232885046,0
12423,-0.9153400555183724,0.4843356798210166,-0.0210794903351703,0
12424,0.7046171729235716,-0.2951776193616089,-0.0320264935139156,1
12425,-0.1453603852095471,-0.4250965025587132,-0.1415254650149075,0
12426,1.0246087242207458,-0.4250965025587132,-0.1631712576755136,1
12427,-0.7053455999796019,-0.1652587361645046,-0.1361159647150902,0
12428,-0.6653466560674551,0.6142545630181209,0.6575734881222507,0
12429,-0.8353421676940789,-0.0353398529674004,0.1894112899525123,0
12430,-0.4953511444408313,-0.4250965025587132,-0.1994939373635663,0
12431,-0.5653492962870882,1.3937678622007466,0.4865497987051276,3
12432,-0.4953511444408313,0.0945790302297038,0.3351027124306353,0
12433,-0.9153400555183724,0.3544167966239123,1.2607895379130436,0
12434,-0.0753622333632903,-0.2951776193616089,-0.1383042522849341,0
12435,-0.1253609132534738,-0.2951776193616089,0.6434854129587144,0
12436,0.07463380630726,-0.4250965025587132,-0.1713767795294751,0
12437,-0.9053403195403356,1.7835245117920593,0.3230916182464114,3
12438,-0.7853434878038954,-0.2951776193616089,0.0955186155099026,0
12441,2.744563312443056,-0.4250965025587132,-0.2087156883890778,1
12442,-0.8953405835622991,-0.4250965025587132,-0.2088815352089693,0
12444,-0.7153453359576386,0.0945790302297038,0.3291077394646239,0
12445,-0.7053455999796019,-0.4250965025587132,-0.2131846479989062,0
12446,-0.345355104770281,-0.4250965025587132,-0.1164692384204248,0
12447,1.5045960511665069,-0.4250965025587132,-0.1749964698535503,1
12448,-0.4853514084627947,-0.4250965025587132,-0.1780062000615145,0
12449,-0.7053455999796019,-0.0353398529674004,0.2246832354259502,0
12450,0.6346190210773148,-0.2951776193616089,-0.2060075990414532,1
12451,-0.8153426957380054,0.0945790302297038,0.7776799777008677,0
12452,-0.7553442798697854,-0.2951776193616089,-0.1801076684907439,0
12453,0.4146248295605075,-0.4250965025587132,-0.1493291700770512,0
12454,-0.3653545767263543,-0.4250965025587132,0.1646945484591499,0
12455,-0.1953590650997306,0.2244979134268081,0.0465448287420717,0
12456,-0.4853514084627947,-0.1652587361645046,0.1260377695676575,0
12457,-0.2653572169459874,0.3544167966239123,0.0350101267653214,0
12458,-0.215358537055804,-0.2951776193616089,-0.122581083306494,0
12461,0.0146353904390399,-0.2951776193616089,-0.1359957535973165,0
12462,-0.7353448079137119,-0.2951776193616089,-0.0956237401457382,0
12463,-0.3953537846604644,-0.0353398529674004,-0.0783500703611983,0
12464,-0.8253424317160422,0.4843356798210166,-0.093123794122407,0
12465,-0.7553442798697854,-0.2951776193616089,-0.1454223087494055,0
12468,0.9546105723744888,-0.2951776193616089,-0.1468303371196254,1
12471,-0.9053403195403356,3.34255111015731,1.9745742155398327,3
12472,-0.6053482401992349,0.3544167966239123,0.5034862095203578,0
12473,-0.6353474481333451,0.0945790302297038,0.2091849057603834,0
12474,-0.7553442798697854,1.7835245117920593,0.5871865394680239,3
12475,-0.3853540486824277,-0.4250965025587132,-0.1475159857172977,0
12476,-0.7653440158478221,0.8740923294123294,0.53067952265304,0
12477,-0.6953458640015652,0.2244979134268081,1.2434112399334043,0
12478,-0.8853408475842623,-0.4250965025587132,-0.1522342720899161,0
12479,-0.8153426957380054,-0.4250965025587132,-0.1693521126477122,0
12480,-0.6453471841113817,-0.0353398529674004,0.1372340995091929,0
12481,-0.6953458640015652,0.7441734462152251,0.3930377928021347,0
12483,-0.7553442798697854,0.4843356798210166,0.0485617041624973,0
12484,-0.5953485042211982,0.2244979134268081,0.2758876062680269,0
12488,-0.8253424317160422,-0.1652587361645046,-0.0834835303164981,0
12489,2.4345714971239194,-0.4250965025587132,-0.1907530308091496,1
12490,-0.8753411116062256,0.7441734462152251,0.3750183688610357,0
12491,-0.5353500883529781,-0.4250965025587132,-0.1767873928951976,0
12492,-0.2953564248800975,-0.2951776193616089,-0.1987359394820487,0
12493,0.7346163808576817,-0.2951776193616089,-0.1797548265987599,1
12494,-0.7653440158478221,0.3544167966239123,-0.089333804714819,0
12497,-0.1053614412974004,-0.4250965025587132,-0.1119290425926564,0
12498,-0.7153453359576386,-0.1652587361645046,-0.1830984765783177,0
12500,-0.6953458640015652,0.8740923294123294,0.2458904801198634,0
12501,2.444571233101956,-0.4250965025587132,0.01343445725675,1
12502,0.0346348623951132,0.0945790302297038,0.1864583261057191,0
12504,-0.7453445438917486,-0.2951776193616089,-0.1743776052101968,0
12506,1.40459869138614,-0.4250965025587132,-0.2198519127717262,1
12507,0.4146248295605075,-0.1652587361645046,-0.0827989947847311,0
12508,-0.6653466560674551,-0.2951776193616089,-0.1837462809352094,0
12509,1.9145852262660112,-0.4250965025587132,-0.2083873339470107,1
12510,0.5046224533628378,-0.2951776193616089,-0.1186664305175111,0
12512,-0.2653572169459874,-0.2951776193616089,-0.2133204420393543,0
12513,0.204630374021737,-0.4250965025587132,-0.1598810348594108,0
12514,1.7445897146393876,-0.4250965025587132,-0.11475845612396,1
12515,2.604567008750543,-0.4250965025587132,-0.1853246083889421,1
12516,-0.1453603852095471,-0.2951776193616089,-0.0819920220033798,0
12517,-0.6453471841113817,0.0945790302297038,0.0481854878865018,0
12518,-0.9153400555183724,0.0945790302297038,0.0009124658219878,0
12519,-0.2853566889020608,-0.4250965025587132,-0.1912082747644223,0
12520,-0.1353606492315104,0.0945790302297038,0.0651775519969977,0
12521,0.5046224533628378,-0.4250965025587132,-0.1612846109660095,1
12522,-0.5353500883529781,-0.2951776193616089,-0.2065819410485943,0
12523,-0.7353448079137119,0.8740923294123294,-0.0288197506407112,0
12524,-0.8353421676940789,0.4843356798210166,0.2712572521019282,0
12526,-0.9153400555183724,-0.1652587361645046,-0.0814800116869362,0
12527,-0.1053614412974004,-0.1652587361645046,-0.1892192259916295,0
12528,-0.8353421676940789,0.2244979134268081,-0.0128238805154698,0
12530,-0.3253556328142076,-0.0353398529674004,-0.0430102278675363,0
12531,-0.7753437518258587,-0.4250965025587132,-0.2140951359094516,0
12532,-0.6253477121553084,-0.4250965025587132,-0.1890945626102345,0
12534,0.3846256216263975,-0.4250965025587132,-0.1068000349009778,0
12535,-0.0053640815170334,-0.2951776193616089,-0.1482984710487322,0
12536,-0.4953511444408313,-0.1652587361645046,1.1746337845782588,0
12538,-0.6353474481333451,-0.4250965025587132,-0.1875229135519337,0
12539,-0.7053455999796019,-0.0353398529674004,0.3917611062087417,0
12540,-0.7253450719356752,1.653605628594955,1.2635020795242893,3
12541,-0.6253477121553084,-0.1652587361645046,-0.1188211466783495,0
12544,-0.5653492962870882,-0.4250965025587132,-0.1865489808847855,0
12545,-0.1753595931436572,-0.2951776193616089,-0.1166829470742448,0
12546,-0.4553522005286846,-0.2951776193616089,-0.0987503422737601,0
12547,1.0546079321548558,-0.2951776193616089,-0.2049034376633835,1
12548,0.7346163808576817,-0.4250965025587132,-0.2174365597571987,1
12550,-0.1353606492315104,-0.4250965025587132,-0.1206410094335349,0
12551,2.654565688640726,-0.4250965025587132,-0.209333439966526,1
12552,-0.5353500883529781,-0.2951776193616089,-0.1793006957093926,0
12553,-0.8453419036721156,0.7441734462152251,0.1829421509108379,0
12556,-0.4253529925945745,-0.2951776193616089,-0.1612979677568732,0
12557,-0.7653440158478221,0.0945790302297038,1.106639927620453,0
12558,-0.8453419036721156,-0.4250965025587132,-0.1979846199959629,0
12559,2.184578097673002,-0.2951776193616089,-0.1655109222084798,1
12560,-0.8753411116062256,-0.1652587361645046,0.0094964300837555,0
12561,2.1045802098487085,-0.4250965025587132,-0.2014473680273892,1
12562,-0.8453419036721156,0.3544167966239123,0.1928996384997607,0
12564,1.684591298771167,-0.4250965025587132,-0.1771769659620569,1
12565,1.9645839061561947,-0.4250965025587132,-0.2117910894854553,1
12566,-0.0653624973852536,-0.4250965025587132,-0.1888919846154677,0
12567,-0.6953458640015652,0.7441734462152251,0.8183914762535663,0
12569,-0.9053403195403356,3.602388876551519,0.2310722337224423,3
12571,-0.5253503523749414,-0.2951776193616089,-0.1701969296698441,0
12572,-0.8353421676940789,-0.2951776193616089,-0.1144534760659044,0
12573,1.3446002755179198,-0.4250965025587132,-0.2101637871318889,1
12574,2.234576777563185,-0.4250965025587132,-0.203718022474226,1
12576,-0.5653492962870882,0.0945790302297038,-0.0815723961570771,0
12577,-0.5753490322651249,-0.1652587361645046,-0.1582882375489091,0
12578,-0.7153453359576386,-0.2951776193616089,0.0830144331296255,0
12579,-0.1453603852095471,-0.4250965025587132,-0.1790112985740114,0
12580,1.5445949950786535,-0.4250965025587132,-0.1817627974919431,1
12581,-0.5253503523749414,-0.4250965025587132,-0.2060265211618435,0
12582,1.4645971072543602,-0.2951776193616089,-0.1711152090417267,1
12583,-0.8953405835622991,1.3937678622007466,0.5824326349864355,3
12584,-0.8853408475842623,0.6142545630181209,0.0322185574747985,0
12585,1.4145984273641767,-0.2951776193616089,-0.0009563718330312,1
12586,-0.7553442798697854,-0.4250965025587132,-0.2061122272365526,0
12587,-0.8453419036721156,-0.4250965025587132,-0.2120047981392753,0
12588,-0.5353500883529781,-0.4250965025587132,-0.2041131608706118,0
12589,-0.6353474481333451,-0.2951776193616089,-0.1560532012110422,0
12590,1.1846044998693328,-0.2951776193616089,0.86992420153771,1
12591,2.244576513541222,-0.4250965025587132,-0.1776277576537084,1
12592,-0.0053640815170334,-0.2951776193616089,-0.1793251831593094,0
12593,0.1646314301095902,-0.1652587361645046,-0.1814956616746682,0
12594,-0.5453498243310149,0.7441734462152251,0.1435329394673546,0
12596,-0.4153532566165378,-0.2951776193616089,-0.1592154214480341,0
12597,-0.7353448079137119,-0.0353398529674004,0.196180956788621,0
12598,-0.8253424317160422,0.4843356798210166,0.1084557805273462,0
12599,-0.6353474481333451,0.3544167966239123,-0.1130999879250448,0
12600,-0.6353474481333451,0.7441734462152251,0.0612573338784882,0
12601,0.9746100443305624,0.0945790302297038,-0.1638023660438257,1
12602,-0.3353553687922443,-0.4250965025587132,-0.2109896820336306,0
12603,-0.7053455999796019,-0.4250965025587132,-0.1457551154550938,0
12604,-0.1353606492315104,-0.2951776193616089,-0.1997410379945456,0
12607,-0.3253556328142076,-0.4250965025587132,-0.0522230743658053,0
12609,-0.1453603852095471,-0.1652587361645046,-0.1026071156356668,0
12610,-0.6953458640015652,0.0945790302297038,0.0056596919081443,0
12611,-0.4053535206385011,-0.4250965025587132,-0.0952085665630567,0
12612,-0.1853593291216939,-0.4250965025587132,-0.1496686551781715,0
12613,-0.3553548407483177,0.0945790302297038,0.1442185880650268,0
12614,1.8545868103977912,-0.4250965025587132,-0.1929045872041181,1
12615,-0.9053403195403356,-0.0353398529674004,0.0269915999834524,0
12616,0.0246351264170766,-0.2951776193616089,-0.1486379561498524,0
12617,-0.6353474481333451,-0.4250965025587132,-0.1887439468500612,0
12618,-0.7053455999796019,-0.4250965025587132,-0.2082971756086804,0
12619,-0.7653440158478221,0.6142545630181209,0.1772610625301244,0
12620,-0.7753437518258587,-0.1652587361645046,-0.0789477867523509,0
12621,-0.9053403195403356,2.043362278186268,1.29571754602174,3
12622,1.3945989554081033,-0.4250965025587132,-0.2079866302210983,1
12623,1.8345873384417175,-0.4250965025587132,-0.1940733064046959,1
12624,0.1346322221754802,-0.2951776193616089,-0.1566709527884904,0
12625,1.1946042358473694,-0.2951776193616089,0.0706939066237249,1
12626,-0.6953458640015652,0.6142545630181209,0.508870109304353,0
12627,-0.8153426957380054,0.3544167966239123,0.2704569577160087,0
12628,-0.8853408475842623,-0.1652587361645046,-0.1404947659865884,0
12630,-0.8253424317160422,-0.2951776193616089,-0.0865756274014554,0
12631,-0.3553548407483177,-0.4250965025587132,-0.1567410759405251,0
12633,-0.3353553687922443,-0.0353398529674004,0.0128322886019761,0
12635,-0.0253635534731068,-0.2951776193616089,-0.0400160805822465,0
12637,-0.2553574809679507,0.4843356798210166,0.4401293851240828,0
12638,-0.5953485042211982,-0.4250965025587132,-0.1532694233818564,0
12639,1.4645971072543602,-0.4250965025587132,-0.1739268135185453,1
12640,-0.6853461280235285,-0.1652587361645046,-0.0972944520696118,0
12641,0.2246298459778104,-0.4250965025587132,-0.2073410519960172,0
12642,-0.6753463920454919,-0.1652587361645046,-0.115250431254108,0
12643,0.3546264136922874,0.2244979134268081,0.1442475277785649,0
12644,0.3746258856483608,-0.4250965025587132,-0.174838414494996,0
12645,-0.5853487682431616,-0.0353398529674004,-0.0304437137965617,0
12646,-0.8753411116062256,-0.2951776193616089,-0.0781063089279349,0
12647,-0.7053455999796019,1.0040112126094336,0.1863414541856613,0
12648,0.6246192850992781,-0.4250965025587132,-0.1926318860573166,1
12649,0.1446319581535169,-0.1652587361645046,-0.1586321749136505,0
12650,-0.8953405835622991,-0.4250965025587132,-0.1930337028491343,0
12651,2.4245717611458826,-0.4250965025587132,-0.2153439958552118,1
12652,2.384572817233736,-0.4250965025587132,-0.1256331100188601,1
12653,0.5646208692310579,-0.2951776193616089,0.0179379219096431,1
12654,-0.8153426957380054,0.0945790302297038,-0.1610286058077877,0
12656,-0.7553442798697854,0.0945790302297038,0.222888973186587,0
12657,-0.8153426957380054,-0.0353398529674004,-0.0451361837466826,0
12658,-0.7353448079137119,-0.4250965025587132,-0.1516710607418281,0
12659,-0.6253477121553084,-0.4250965025587132,-0.2178283589558687,0
12660,-0.8153426957380054,-0.4250965025587132,-0.2007517018365691,0
12662,-0.9153400555183724,0.8740923294123294,0.2004729389195049,0
12664,-0.8453419036721156,0.6142545630181209,0.3153524710067759,0
12665,2.324574401365516,-0.4250965025587132,-0.221020631972304,1
12667,-0.345355104770281,-0.4250965025587132,-0.159008391189646,0
12668,-0.8053429597599688,-0.0353398529674004,0.195727938965159,0
12669,0.5846203411871314,-0.1652587361645046,0.0773956764396096,1
12670,-0.8253424317160422,0.0945790302297038,0.1054471633852874,0
12672,2.374573081255699,-0.4250965025587132,-0.2028887883747684,1
12673,-0.8753411116062256,-0.2951776193616089,-0.1600780475246511,0
12674,-0.5353500883529781,-0.0353398529674004,-0.0086921798749509,0
12676,-0.6753463920454919,0.2244979134268081,-0.0798404656084113,0
12678,-0.505350880418868,1.0040112126094336,1.734130831740199,3
12679,-0.3353553687922443,-0.0353398529674004,-0.1041464857827136,0
12680,-0.9153400555183724,-0.0353398529674004,-0.1299929891699679,0
12681,-0.7753437518258587,2.303200044580476,1.3066111220370302,3
12682,-0.8853408475842623,3.4724699933544145,1.1387919493613008,3
12683,-0.8853408475842623,1.3937678622007466,0.7154651589234429,3
12684,-0.8453419036721156,0.3544167966239123,0.0261501221590364,0
12685,-0.6453471841113817,0.2244979134268081,0.0906467260423512,0
12686,2.79456199233324,-0.4250965025587132,-0.2181110776958179,1
12688,0.2146301099997737,-0.4250965025587132,0.3144542268211889,0
12689,-0.6653466560674551,-0.2951776193616089,-0.0891657317631168,0
12690,1.134605819979149,-0.4250965025587132,-0.1847335703932213,1
12691,-0.6453471841113817,0.2244979134268081,-0.1127415807035343,0
12693,0.3446266777142507,-0.0353398529674004,-0.1327645232741953,0
12694,-0.2253582730338406,-0.2951776193616089,-0.1312329445884857,0
12695,-0.8553416396501522,-0.0353398529674004,-0.1632413808275483,0
12697,-0.6353474481333451,-0.1652587361645046,-0.1214468691489809,0
12700,-0.8453419036721156,-0.0353398529674004,0.3218204969825449,0
12701,-0.1253609132534738,-0.2951776193616089,-0.1392425668431122,0
12702,-0.7253450719356752,-0.4250965025587132,-0.2036568038494339,0
12703,-0.215358537055804,-0.4250965025587132,-0.1964719634306437,0
12704,-0.8553416396501522,0.4843356798210166,0.0325179722033275,0
12705,-0.7753437518258587,0.6142545630181209,0.5364529955038942,0
12707,1.9945831140903048,-0.4250965025587132,-0.1608683243174227,1
12708,-0.6253477121553084,0.7441734462152251,0.073931815342278,0
12709,-0.7753437518258587,1.3937678622007466,0.8523666999473156,3
12710,0.0446345983731499,-0.1652587361645046,-0.1001394485235897,0
12712,-0.6353474481333451,1.133930095806538,0.2612852946562363,0
12713,-0.9153400555183724,-0.4250965025587132,-0.133583739780505,0
12714,-0.8353421676940789,0.0945790302297038,0.2960942047130643,0
12715,0.1346322221754802,-0.4250965025587132,-0.1898147162509715,0
12716,-0.8853408475842623,-0.2951776193616089,-0.110772567117037,0
12717,0.5846203411871314,-0.2951776193616089,-0.1132780784698948,1
12718,-0.215358537055804,-0.4250965025587132,-0.2015141519817079,0
12719,-0.8753411116062256,-0.2951776193616089,-0.1562457616126612,0
12720,-0.8953405835622991,2.692956694171789,0.4155117064962932,3
12721,-0.6053482401992349,0.2244979134268081,0.0676118271319155,0
12722,-0.0753622333632903,-0.0353398529674004,-0.1169901532641109,0
12723,-0.8853408475842623,0.0945790302297038,-0.1473278775792999,0
12724,-0.8753411116062256,-0.0353398529674004,-0.1132302166359663,0
12725,2.784562256355203,-0.4250965025587132,-0.1804159877465154,1
12726,-0.6453471841113817,0.3544167966239123,0.0623770781792322,0
12727,-0.8153426957380054,0.3544167966239123,0.215045197751852,0
12728,-0.215358537055804,-0.0353398529674004,-0.1349439063167965,0
12729,0.2146301099997737,-0.4250965025587132,-0.1776099485992233,0
12731,-0.6853461280235285,1.0040112126094336,1.8752063699089927,3
12732,0.8746126845501954,-0.4250965025587132,-0.201735652096865,1
12733,1.4145984273641767,-0.4250965025587132,-0.1852967817413093,1
12734,2.604567008750543,-0.4250965025587132,-0.2157446995811242,1
12735,2.2245770415851487,-0.2951776193616089,-0.1412616683953485,1
12736,2.4045722891898094,-0.4250965025587132,-0.2019872049914656,1
12738,2.79456199233324,-0.4250965025587132,-0.2107414683367459,1
12739,-0.1453603852095471,-0.2951776193616089,-0.1152749187040248,0
12740,-0.2853566889020608,-0.4250965025587132,-0.1804382490646216,0
12743,0.4146248295605075,-0.2951776193616089,-0.1679129184321436,0
12744,-0.4053535206385011,0.3544167966239123,2.140492271649289,3
12747,-0.9053403195403356,0.8740923294123294,0.2390106197591288,0
12748,-0.9153400555183724,26.59803120243897,3.451004937904807,2
12749,-0.8853408475842623,0.0945790302297038,0.2273089578965817,0
12750,0.3646261496703241,-0.4250965025587132,-0.1973256849800181,0
12752,-0.115361177275437,-0.4250965025587132,0.258018446224145,0
12753,-0.6953458640015652,0.2244979134268081,2.157199390888025,0
12754,1.4345978993202502,-0.1652587361645046,0.1070822572001909,1
12755,1.8845860183319008,-0.2951776193616089,0.1962622105997088,1
12756,-0.0553627614072169,-0.4250965025587132,-0.2155577045090318,0
12757,-0.7653440158478221,1.133930095806538,0.644015232329643,3
12758,0.2446293179338838,-0.2951776193616089,0.0826894178852744,0
12759,-0.4053535206385011,-0.1652587361645046,-0.057573582172641,0
12762,-0.8453419036721156,-0.2951776193616089,-0.0167151589204412,0
12763,0.4546237734726543,-0.2951776193616089,-0.1730385869261062,0
12764,2.244576513541222,-0.4250965025587132,-0.0394929396067498,1
12766,-0.8853408475842623,0.3544167966239123,0.5499589371989524,0
12769,1.4645971072543602,-0.4250965025587132,-0.1007427302442689,1
12770,1.1846044998693328,-0.4250965025587132,-0.0776076554023551,1
12772,-0.3253556328142076,-0.4250965025587132,-0.1286951543243739,0
12775,-0.7553442798697854,0.0945790302297038,-0.0737575604358802,0
12778,-0.7253450719356752,0.2244979134268081,-0.1365133292432867,0
12779,-0.5453498243310149,0.4843356798210166,0.2151186601016026,0
12781,-0.2853566889020608,-0.2951776193616089,-0.1360113365199909,0
12782,-0.8753411116062256,0.0945790302297038,0.0314138108252578,0
12783,-0.9053403195403356,0.2244979134268081,0.0197255057535745,0
12784,-0.8353421676940789,-0.2951776193616089,-0.1687265696089268,0
12785,2.714564104508946,-0.4250965025587132,-0.1933108562595571,1
12787,-0.8253424317160422,-0.1652587361645046,-0.1764245334100659,0
12789,-0.2753569529240241,-0.4250965025587132,-0.2178094368354783,0
12790,0.9946095162866356,-0.4250965025587132,-0.1918672097803672,1
12791,2.814561464289313,-0.4250965025587132,-0.2065952978394581,1
12792,1.6445923548590209,-0.4250965025587132,-0.1834502054043964,1
12793,2.4245717611458826,-0.2951776193616089,-0.1673174281728015,1
12794,-0.3953537846604644,-0.2951776193616089,-0.1322636436168048,0
12795,-0.7353448079137119,-0.4250965025587132,-0.1801176860838917,0
12797,2.73456357646502,-0.4250965025587132,-0.1997577339831253,1
12798,-0.8253424317160422,-0.1652587361645046,0.5485575872241644,0
12802,0.9446108363964524,-0.4250965025587132,-0.1804404751964322,1
12808,-0.5553495603090515,-0.1652587361645046,-0.1741995146653468,0
12809,0.854613212594122,-0.4250965025587132,-0.1735695193629401,1
12811,1.684591298771167,-0.1652587361645046,-0.1707267490407728,1
12812,-0.4753516724847579,-0.4250965025587132,-0.2024725017261817,0
12814,0.0946332782633334,-0.4250965025587132,-0.2140172212960797,0
12815,0.5546211332530212,-0.2951776193616089,-0.1096628404094408,1
12816,0.0346348623951132,-0.2951776193616089,-0.1643433160738074,0
12817,1.8845860183319008,-0.4250965025587132,-0.2095516008839672,1
12818,1.694591034749204,-0.4250965025587132,-0.0563892800493888,1
12820,-0.8953405835622991,-0.0353398529674004,-0.123144294654582,0
12821,1.2146037078034428,-0.4250965025587132,-0.2177126001017162,1
12822,-0.215358537055804,-0.2951776193616089,-0.1224163495525078,0
12823,-0.1753595931436572,0.0945790302297038,-0.0321890011360912,0
12824,-0.3253556328142076,-0.4250965025587132,-0.1838308739440132,0
12826,-0.8953405835622991,0.3544167966239123,-0.0638868919875717,0
12827,-0.8653413756281889,-0.1652587361645046,-0.180154417258767,0
12828,-0.8953405835622991,0.2244979134268081,-0.1146438103357128,0
12829,2.444571233101956,-0.2951776193616089,-0.1954201161501237,1
12830,-0.5453498243310149,0.2244979134268081,0.5304813969218944,0
12831,1.694591034749204,-0.4250965025587132,-0.2040964648820322,1
12832,-0.6053482401992349,-0.2951776193616089,-0.185399183804598,0
12833,0.5246219253189112,-0.4250965025587132,-0.1815758024198507,1
12834,1.9045854902879744,-0.4250965025587132,-0.1932629944256286,1
12836,-0.3353553687922443,-0.0353398529674004,0.0625173244833016,0
12837,0.8046145327039386,-0.4250965025587132,-0.2131067333855344,1
12838,-0.5853487682431616,-0.2951776193616089,-0.1532404836683183,0
12839,-0.8953405835622991,1.2638489790036422,0.3943289492522969,3
12840,0.5146221893408744,-0.0353398529674004,0.0754745246870407,0
12841,-0.8753411116062256,2.692956694171789,0.2162562134568317,3
12842,-0.2253582730338406,-0.2951776193616089,-0.1034819854372422,0
12843,-0.2653572169459874,0.4843356798210166,-0.0385601903780982,0
12844,-0.6353474481333451,-0.2951776193616089,-0.1917514509262147,0
12845,1.7445897146393876,-0.0353398529674004,-0.1886203965345715,1
12847,-0.7053455999796019,-0.4250965025587132,-0.1341302551400133,0
12849,-0.6153479761772717,-0.2951776193616089,-0.1155810118279857,0
12851,0.0446345983731499,-0.4250965025587132,-0.2133616254778508,0
12852,2.024582322024415,-0.4250965025587132,-0.1933553788957696,1
12853,0.4246245655385443,0.2244979134268081,-0.0101948188471224,0
12854,-0.1353606492315104,-0.1652587361645046,-0.081525647389054,0
12855,2.8045617283112767,-0.4250965025587132,-0.2237921660765314,1
12856,-0.8453419036721156,0.2244979134268081,0.0135891734175884,0
12857,1.1846044998693328,-0.2951776193616089,-0.1048833354120302,1
12863,-0.4053535206385011,-0.4250965025587132,-0.1700199521908995,0
12864,0.4546237734726543,-0.4250965025587132,-0.2116575215768179,0
12865,-0.6653466560674551,-0.2951776193616089,-0.0534786127069974,0
12866,1.9045854902879744,-0.4250965025587132,-0.1657992062779557,1
12867,-0.6653466560674551,0.3544167966239123,0.2182330185046661,0
12868,0.9346111004184156,0.2244979134268081,-0.0491565777966702,1
12871,-0.085361969341327,-0.2951776193616089,-0.1856652065559677,0
