CustomerID,Recency,Frequency,Monetary,Cluster,CustomerSegment
12548,0.7346163808576817,-0.4250965025587132,-0.2174365597571987,1,At Risk Customers
12550,-0.1353606492315104,-0.4250965025587132,-0.1206410094335349,0,Regular Customers
12551,2.654565688640726,-0.4250965025587132,-0.209333439966526,1,At Risk Customers
12552,-0.5353500883529781,-0.2951776193616089,-0.1793006957093926,0,Regular Customers
12553,-0.8453419036721156,0.7441734462152251,0.1829421509108379,0,Regular Customers
12556,-0.4253529925945745,-0.2951776193616089,-0.1612979677568732,0,Regular Customers
12557,-0.7653440158478221,0.0945790302297038,1.106639927620453,0,Regular Customers
12558,-0.8453419036721156,-0.4250965025587132,-0.1979846199959629,0,Regular Customers
12559,2.184578097673002,-0.2951776193616089,-0.1655109222084798,1,At Risk Customers
12560,-0.8753411116062256,-0.1652587361645046,0.0094964300837555,0,Regular Customers
12561,2.1045802098487085,-0.4250965025587132,-0.2014473680273892,1,At Risk Customers
12562,-0.8453419036721156,0.3544167966239123,0.1928996384997607,0,Regular Customers
12564,1.684591298771167,-0.4250965025587132,-0.1771769659620569,1,At Risk Customers
12565,1.9645839061561947,-0.4250965025587132,-0.2117910894854553,1,At Risk Customers
12566,-0.0653624973852536,-0.4250965025587132,-0.1888919846154677,0,Regular Customers
12567,-0.6953458640015652,0.7441734462152251,0.8183914762535663,0,Regular Customers
12569,-0.9053403195403356,3.602388876551519,0.2310722337224423,3,Premium Customers
12571,-0.5253503523749414,-0.2951776193616089,-0.1701969296698441,0,Regular Customers
12572,-0.8353421676940789,-0.2951776193616089,-0.1144534760659044,0,Regular Customers
12573,1.3446002755179198,-0.4250965025587132,-0.2101637871318889,1,At Risk Customers
12574,2.234576777563185,-0.4250965025587132,-0.203718022474226,1,At Risk Customers
12576,-0.5653492962870882,0.0945790302297038,-0.0815723961570771,0,Regular Customers
12577,-0.5753490322651249,-0.1652587361645046,-0.1582882375489091,0,Regular Customers
12578,-0.7153453359576386,-0.2951776193616089,0.0830144331296255,0,Regular Customers
12579,-0.1453603852095471,-0.4250965025587132,-0.1790112985740114,0,Regular Customers
12580,1.5445949950786535,-0.4250965025587132,-0.1817627974919431,1,At Risk Customers
12581,-0.5253503523749414,-0.4250965025587132,-0.2060265211618435,0,Regular Customers
12582,1.4645971072543602,-0.2951776193616089,-0.1711152090417267,1,At Risk Customers
12583,-0.8953405835622991,1.3937678622007466,0.5824326349864355,3,Premium Customers
12584,-0.8853408475842623,0.6142545630181209,0.0322185574747985,0,Regular Customers
12585,1.4145984273641767,-0.2951776193616089,-0.0009563718330312,1,At Risk Customers
12586,-0.7553442798697854,-0.4250965025587132,-0.2061122272365526,0,Regular Customers
12587,-0.8453419036721156,-0.4250965025587132,-0.2120047981392753,0,Regular Customers
12588,-0.5353500883529781,-0.4250965025587132,-0.2041131608706118,0,Regular Customers
12589,-0.6353474481333451,-0.2951776193616089,-0.1560532012110422,0,Regular Customers
12590,1.1846044998693328,-0.2951776193616089,0.86992420153771,1,At Risk Customers
12591,2.244576513541222,-0.4250965025587132,-0.1776277576537084,1,At Risk Customers
12592,-0.0053640815170334,-0.2951776193616089,-0.1793251831593094,0,Regular Customers
12593,0.1646314301095902,-0.1652587361645046,-0.1814956616746682,0,Regular Customers
12594,-0.5453498243310149,0.7441734462152251,0.1435329394673546,0,Regular Customers
12596,-0.4153532566165378,-0.2951776193616089,-0.1592154214480341,0,Regular Customers
12597,-0.7353448079137119,-0.0353398529674004,0.196180956788621,0,Regular Customers
12598,-0.8253424317160422,0.4843356798210166,0.1084557805273462,0,Regular Customers
12599,-0.6353474481333451,0.3544167966239123,-0.1130999879250448,0,Regular Customers
12600,-0.6353474481333451,0.7441734462152251,0.0612573338784882,0,Regular Customers
12601,0.9746100443305624,0.0945790302297038,-0.1638023660438257,1,At Risk Customers
12602,-0.3353553687922443,-0.4250965025587132,-0.2109896820336306,0,Regular Customers
12603,-0.7053455999796019,-0.4250965025587132,-0.1457551154550938,0,Regular Customers
12604,-0.1353606492315104,-0.2951776193616089,-0.1997410379945456,0,Regular Customers
12607,-0.3253556328142076,-0.4250965025587132,-0.0522230743658053,0,Regular Customers
12609,-0.1453603852095471,-0.1652587361645046,-0.1026071156356668,0,Regular Customers
12610,-0.6953458640015652,0.0945790302297038,0.0056596919081443,0,Regular Customers
12611,-0.4053535206385011,-0.4250965025587132,-0.0952085665630567,0,Regular Customers
12612,-0.1853593291216939,-0.4250965025587132,-0.1496686551781715,0,Regular Customers
12613,-0.3553548407483177,0.0945790302297038,0.1442185880650268,0,Regular Customers
12614,1.8545868103977912,-0.4250965025587132,-0.1929045872041181,1,At Risk Customers
12615,-0.9053403195403356,-0.0353398529674004,0.0269915999834524,0,Regular Customers
12616,0.0246351264170766,-0.2951776193616089,-0.1486379561498524,0,Regular Customers
12617,-0.6353474481333451,-0.4250965025587132,-0.1887439468500612,0,Regular Customers
12618,-0.7053455999796019,-0.4250965025587132,-0.2082971756086804,0,Regular Customers
12619,-0.7653440158478221,0.6142545630181209,0.1772610625301244,0,Regular Customers
12620,-0.7753437518258587,-0.1652587361645046,-0.0789477867523509,0,Regular Customers
12621,-0.9053403195403356,2.043362278186268,1.29571754602174,3,Premium Customers
12622,1.3945989554081033,-0.4250965025587132,-0.2079866302210983,1,At Risk Customers
12623,1.8345873384417173,-0.4250965025587132,-0.1940733064046959,1,At Risk Customers
12624,0.1346322221754802,-0.2951776193616089,-0.1566709527884904,0,Regular Customers
12625,1.1946042358473694,-0.2951776193616089,0.0706939066237249,1,At Risk Customers
12626,-0.6953458640015652,0.6142545630181209,0.508870109304353,0,Regular Customers
12627,-0.8153426957380054,0.3544167966239123,0.2704569577160087,0,Regular Customers
12628,-0.8853408475842623,-0.1652587361645046,-0.1404947659865884,0,Regular Customers
12630,-0.8253424317160422,-0.2951776193616089,-0.0865756274014554,0,Regular Customers
12631,-0.3553548407483177,-0.4250965025587132,-0.1567410759405251,0,Regular Customers
12633,-0.3353553687922443,-0.0353398529674004,0.0128322886019761,0,Regular Customers
12635,-0.0253635534731068,-0.2951776193616089,-0.0400160805822465,0,Regular Customers
12637,-0.2553574809679507,0.4843356798210166,0.4401293851240828,0,Regular Customers
12638,-0.5953485042211982,-0.4250965025587132,-0.1532694233818564,0,Regular Customers
12639,1.4645971072543602,-0.4250965025587132,-0.1739268135185453,1,At Risk Customers
12640,-0.6853461280235285,-0.1652587361645046,-0.0972944520696118,0,Regular Customers
12641,0.2246298459778104,-0.4250965025587132,-0.2073410519960172,0,Regular Customers
12642,-0.6753463920454919,-0.1652587361645046,-0.115250431254108,0,Regular Customers
12643,0.3546264136922874,0.2244979134268081,0.1442475277785649,0,Regular Customers
12644,0.3746258856483608,-0.4250965025587132,-0.174838414494996,0,Regular Customers
12645,-0.5853487682431616,-0.0353398529674004,-0.0304437137965617,0,Regular Customers
12646,-0.8753411116062256,-0.2951776193616089,-0.0781063089279349,0,Regular Customers
12647,-0.7053455999796019,1.0040112126094336,0.1863414541856613,0,Regular Customers
12648,0.6246192850992781,-0.4250965025587132,-0.1926318860573166,1,At Risk Customers
12649,0.1446319581535169,-0.1652587361645046,-0.1586321749136505,0,Regular Customers
12650,-0.8953405835622991,-0.4250965025587132,-0.1930337028491343,0,Regular Customers
12651,2.4245717611458826,-0.4250965025587132,-0.2153439958552118,1,At Risk Customers
12652,2.384572817233736,-0.4250965025587132,-0.1256331100188601,1,At Risk Customers
12653,0.5646208692310579,-0.2951776193616089,0.0179379219096431,1,At Risk Customers
12654,-0.8153426957380054,0.0945790302297038,-0.1610286058077877,0,Regular Customers
12656,-0.7553442798697854,0.0945790302297038,0.222888973186587,0,Regular Customers
12657,-0.8153426957380054,-0.0353398529674004,-0.0451361837466826,0,Regular Customers
12658,-0.7353448079137119,-0.4250965025587132,-0.1516710607418281,0,Regular Customers
12659,-0.6253477121553084,-0.4250965025587132,-0.2178283589558687,0,Regular Customers
12660,-0.8153426957380054,-0.4250965025587132,-0.2007517018365691,0,Regular Customers
12662,-0.9153400555183724,0.8740923294123294,0.2004729389195049,0,Regular Customers
12664,-0.8453419036721156,0.6142545630181209,0.3153524710067759,0,Regular Customers
12665,2.324574401365516,-0.4250965025587132,-0.221020631972304,1,At Risk Customers
12667,-0.345355104770281,-0.4250965025587132,-0.159008391189646,0,Regular Customers
12668,-0.8053429597599688,-0.0353398529674004,0.195727938965159,0,Regular Customers
12669,0.5846203411871314,-0.1652587361645046,0.0773956764396096,1,At Risk Customers
12670,-0.8253424317160422,0.0945790302297038,0.1054471633852874,0,Regular Customers
12672,2.374573081255699,-0.4250965025587132,-0.2028887883747684,1,At Risk Customers
12673,-0.8753411116062256,-0.2951776193616089,-0.1600780475246511,0,Regular Customers
12674,-0.5353500883529781,-0.0353398529674004,-0.0086921798749509,0,Regular Customers
12676,-0.6753463920454919,0.2244979134268081,-0.0798404656084113,0,Regular Customers
12678,-0.505350880418868,1.0040112126094336,1.734130831740199,3,Premium Customers
12679,-0.3353553687922443,-0.0353398529674004,-0.1041464857827136,0,Regular Customers
12680,-0.9153400555183724,-0.0353398529674004,-0.1299929891699679,0,Regular Customers
12681,-0.7753437518258587,2.303200044580476,1.3066111220370302,3,Premium Customers
12682,-0.8853408475842623,3.4724699933544145,1.1387919493613008,3,Premium Customers
12683,-0.8853408475842623,1.3937678622007466,0.7154651589234429,3,Premium Customers
12684,-0.8453419036721156,0.3544167966239123,0.0261501221590364,0,Regular Customers
12685,-0.6453471841113817,0.2244979134268081,0.0906467260423512,0,Regular Customers
12686,2.79456199233324,-0.4250965025587132,-0.2181110776958179,1,At Risk Customers
12688,0.2146301099997737,-0.4250965025587132,0.3144542268211889,0,Regular Customers
12689,-0.6653466560674551,-0.2951776193616089,-0.0891657317631168,0,Regular Customers
12690,1.134605819979149,-0.4250965025587132,-0.1847335703932213,1,At Risk Customers
12691,-0.6453471841113817,0.2244979134268081,-0.1127415807035343,0,Regular Customers
12693,0.3446266777142507,-0.0353398529674004,-0.1327645232741953,0,Regular Customers
12694,-0.2253582730338406,-0.2951776193616089,-0.1312329445884857,0,Regular Customers
12695,-0.8553416396501522,-0.0353398529674004,-0.1632413808275483,0,Regular Customers
12697,-0.6353474481333451,-0.1652587361645046,-0.1214468691489809,0,Regular Customers
12700,-0.8453419036721156,-0.0353398529674004,0.3218204969825449,0,Regular Customers
12701,-0.1253609132534738,-0.2951776193616089,-0.1392425668431122,0,Regular Customers
12702,-0.7253450719356752,-0.4250965025587132,-0.2036568038494339,0,Regular Customers
12703,-0.215358537055804,-0.4250965025587132,-0.1964719634306437,0,Regular Customers
12704,-0.8553416396501522,0.4843356798210166,0.0325179722033275,0,Regular Customers
12705,-0.7753437518258587,0.6142545630181209,0.5364529955038942,0,Regular Customers
12707,1.9945831140903048,-0.4250965025587132,-0.1608683243174227,1,At Risk Customers
12708,-0.6253477121553084,0.7441734462152251,0.073931815342278,0,Regular Customers
12709,-0.7753437518258587,1.3937678622007466,0.8523666999473156,3,Premium Customers
12710,0.0446345983731499,-0.1652587361645046,-0.1001394485235897,0,Regular Customers
12712,-0.6353474481333451,1.133930095806538,0.2612852946562363,0,Regular Customers
12713,-0.9153400555183724,-0.4250965025587132,-0.133583739780505,0,Regular Customers
12714,-0.8353421676940789,0.0945790302297038,0.2960942047130643,0,Regular Customers
12715,0.1346322221754802,-0.4250965025587132,-0.1898147162509715,0,Regular Customers
12716,-0.8853408475842623,-0.2951776193616089,-0.110772567117037,0,Regular Customers
12717,0.5846203411871314,-0.2951776193616089,-0.1132780784698948,1,At Risk Customers
12718,-0.215358537055804,-0.4250965025587132,-0.2015141519817079,0,Regular Customers
12719,-0.8753411116062256,-0.2951776193616089,-0.1562457616126612,0,Regular Customers
12720,-0.8953405835622991,2.692956694171789,0.4155117064962932,3,Premium Customers
12721,-0.6053482401992349,0.2244979134268081,0.0676118271319155,0,Regular Customers
12722,-0.0753622333632903,-0.0353398529674004,-0.1169901532641109,0,Regular Customers
12723,-0.8853408475842623,0.0945790302297038,-0.1473278775792999,0,Regular Customers
12724,-0.8753411116062256,-0.0353398529674004,-0.1132302166359663,0,Regular Customers
12725,2.784562256355203,-0.4250965025587132,-0.1804159877465154,1,At Risk Customers
12726,-0.6453471841113817,0.3544167966239123,0.0623770781792322,0,Regular Customers
12727,-0.8153426957380054,0.3544167966239123,0.215045197751852,0,Regular Customers
12728,-0.215358537055804,-0.0353398529674004,-0.1349439063167965,0,Regular Customers
12729,0.2146301099997737,-0.4250965025587132,-0.1776099485992233,0,Regular Customers
12731,-0.6853461280235285,1.0040112126094336,1.8752063699089927,3,Premium Customers
12732,0.8746126845501954,-0.4250965025587132,-0.201735652096865,1,At Risk Customers
12733,1.4145984273641767,-0.4250965025587132,-0.1852967817413093,1,At Risk Customers
12734,2.604567008750543,-0.4250965025587132,-0.2157446995811242,1,At Risk Customers
12735,2.2245770415851487,-0.2951776193616089,-0.1412616683953485,1,At Risk Customers
12736,2.4045722891898094,-0.4250965025587132,-0.2019872049914656,1,At Risk Customers
12738,2.79456199233324,-0.4250965025587132,-0.2107414683367459,1,At Risk Customers
12739,-0.1453603852095471,-0.2951776193616089,-0.1152749187040248,0,Regular Customers
12740,-0.2853566889020608,-0.4250965025587132,-0.1804382490646216,0,Regular Customers
12743,0.4146248295605075,-0.2951776193616089,-0.1679129184321436,0,Regular Customers
12744,-0.4053535206385011,0.3544167966239123,2.140492271649289,3,Premium Customers
12747,-0.9053403195403356,0.8740923294123294,0.2390106197591288,0,Regular Customers
12748,-0.9153400555183724,26.59803120243897,3.451004937904807,2,VIP Customers
12749,-0.8853408475842623,0.0945790302297038,0.2273089578965817,0,Regular Customers
12750,0.3646261496703241,-0.4250965025587132,-0.1973256849800181,0,Regular Customers
12752,-0.115361177275437,-0.4250965025587132,0.258018446224145,0,Regular Customers
12753,-0.6953458640015652,0.2244979134268081,2.157199390888025,0,Regular Customers
12754,1.4345978993202502,-0.1652587361645046,0.1070822572001909,1,At Risk Customers
12755,1.8845860183319008,-0.2951776193616089,0.1962622105997088,1,At Risk Customers
12756,-0.0553627614072169,-0.4250965025587132,-0.2155577045090318,0,Regular Customers
12757,-0.7653440158478221,1.133930095806538,0.644015232329643,3,Premium Customers
12758,0.2446293179338838,-0.2951776193616089,0.0826894178852744,0,Regular Customers
12759,-0.4053535206385011,-0.1652587361645046,-0.057573582172641,0,Regular Customers
12762,-0.8453419036721156,-0.2951776193616089,-0.0167151589204412,0,Regular Customers
12763,0.4546237734726543,-0.2951776193616089,-0.1730385869261062,0,Regular Customers
